-0.01209063764185442,-0.10373445312721033,0.07740367700621875,0.37136966689972245,0.23007034844899138,-0.23398480164722657,0.07520040984969006,-0.23517750141309657,0.2103314457737813,0.2570786052177337,-0.3985693509624296,-0.21170041289263183,0.04605873717333204,-0.036130050713046265,-0.02430942667406072,-0.10050311021812441,-0.0455580697776719,0.1972829529983331,0.1242329837488785,0.15545913380840035,-0.2040386156346925,0.006079897425189272,-0.30532079278133734,0.1926674535272351,0.13347754465918465,0.05939100801700613,0.07216893775966787,-0.3552048635617505,0.06580065710808637,0.4434834688070603,-0.038654167920163206,0.18324624200694623,0.20180943986999703,-0.24703317192474647,0.08183319640737009,-0.05332903259617078,0.03539668455404237,-0.0821176206611869,-0.2954672514305083,-0.01833499612383788,0.2456534374544297,0.013952235356521655,0.052782653255562945,-0.04203746927088456,0.0793250702144346,0.02767490616159652,-0.14644715028328328,-0.06597398094404851,0.04193059759292874,-0.06682370887803975,0.11700664635734974,0.19162042512305266,-0.12805884133902418,0.004203391062385755,0.017108522854675717,0.0681532708918259,0.06375789241394234,-0.005541206497886744,0.2308078948165604,0.28220696928949557,-0.28531541963061824,0.12640260714087903,0.2604599160951175,0.2813365063420962,0.3444838284631113,0.26618317506693656,0.04764224804508379,-0.05377682284408724,0.06505023157468856,-0.17138934250649918,0.33135620466932275,0.10055825745053842,-0.06999316098608936,-0.19467474980968033,0.054421987337907665,0.26521514557352466,-0.005472044066554363,-0.10791142406820582,0.0241552474624598,0.26266498975135794,-0.004252798951917519,-0.005289358478424641,0.07802508545432718,0.2592541973039605,-0.09958542586544934,-0.050171446672517404,-0.09008701750027023,-0.1293663096357223,0.04451135966746215,0.12418269194861106,-0.08239582045664712,0.0778769219631788,-0.051005268139513386,-0.19800217696003408,0.24457606495693512,-0.02480440772470016,-0.08077371288104089,-0.13164325572498475,-0.34515424189417476,-0.03918248404380307,-0.09073948430453507,0.04017412791325243,0.05999983469702771,-0.255642050473687,0.12288327786224001,0.021896742284255942,0.14745034109447638,-0.16102345666477375,-0.04286192475646456,-0.03929884030434441,-0.09829458890508022,0.1069117566052641,-0.15288055440029105,-0.11706257482041556,-0.17255345592189156,0.04278438682305922,0.25621658156764343,0.03940127778481015,-0.2025124556683204,0.2353414755201399,0.1531690545874484,-0.17899043442088208,0.20535281943637815,-0.06495506636342674,-0.3843338750859391,0.04067434559220539,-0.0016249111261196652,0.007719778717763452,-0.0962391483993296,0.03973047495164817,-0.13262626865322938,0.380019822518781,-0.10541672888412802,-0.013223200528680024,-0.22515670110627048,0.1548743170842675,0.2211239773939379,-0.044817475584299896,0.28089549401781816,-0.13668884752368063,0.23560925334501065,-0.24936573541737694,0.0202715519386628,-0.04458729973204957,0.11310627271956088,-0.23573749447810066,-0.04054093576221048,0.20982111100803608,-0.06454614210851026,-0.011621100854993184,0.21209563519914928,-0.3861163658280171,0.36219716522968926,0.14652924235498152,0.26312915811028065,0.2559723378517544,-0.15993420012883708,0.2017230385081707,-0.06851782812906056,-0.03489594668880373,-0.08761821535780151,0.24658572911081986,0.5164844267264944,-0.14616857910905648,0.11332219057061912,0.023719833494856065,0.2787931466228028,0.06862774427521641,0.08145494156739518,-0.02684745378610065,0.24036639963911197,0.22176157100338018,0.2095438435389129,-0.13891084745183385,-0.24538566581508411,0.2611913244457764,0.13067663253706657,0.08347499882074251,-0.1591995776907383,-0.04628482550666067,-0.17014272122895138,-0.20219934497610548,-0.11168682140199129,-0.13233907490769742,0.1662820797241939,0.11876207379433758,0.18235322149663502,0.13682490429867616,0.1150654381155439,0.2790389706241683,0.10320875994672779,0.19300551273405747,-0.15675922244134524,0.08859532083535193,0.14028300611928807,-0.2999160117070652,-0.37748604090575216,0.18112400223173536,-0.2325797229658123,0.22824641654093866,0.0893981682698862,-0.22968652958601335,-0.08489163277351865,0.1866400066358289,0.07340554804708456,0.29093812116305046,0.2835331526051282,0.002027600181761446,0.004360282282785839,0.11339229781702154,-0.05406650851348658,0.08867139543384578,0.1581960725222066,-0.15846167963708144,-0.05033604786186789,-0.12136918877829886,-0.04285668657507601,-0.06404432427029438,0.01683512290933588,0.17276480034953381,-0.05564304569238269,-0.29864349381370514,-0.03658195508703876,-0.304249222005081,0.26698133649692296,0.3064025715433263,0.007853739717034333,0.04768665928089654,0.09993964869366846,-0.054033169943856,-0.19024360127895779,0.23265125949296722,0.07326283989470761,-0.3262098721103813,0.0721949569472638,0.1861540827573294,0.1114758098027307,0.16241600207327325,0.05862182014423189,-0.16220254375815113,-0.20184936501522396,-0.38052837916705384,0.19215770663646348,-0.01477891512665848,0.08288211264048398,-0.31930585555082114,0.004466694007449792,0.09892178801986014,-0.04524806781826717,-0.07512156829442825,-0.2157142606553567,0.11439182219926543,-0.2140009437482902,-0.14716938174661995,-0.00868988114774632,0.13491771211867623,-0.07467220216164665,-0.329487953754687,0.3740275752242352,-0.2869909592952811,-0.10589861395135644,0.20140161648151492,0.04215045150809265,0.08818069224348728,-0.16086756316802697,-0.011712331197370396,0.4219884936305501,-0.06639446396740584,0.1513755062913216,-0.13906357414615078,0.18866051916055052,-0.08303432154018418,0.025944242305240377,-0.053793121978242014,-0.2544579093030736,-0.023103651092588332,0.3573591115158373,-0.2405185296215782,0.04529314259584433,-0.23011748891743872,-0.21166779993091342,0.016821827662125394,-0.2567538506811905,-0.17205018566368513,0.016166627990198607,0.050379382193041534,0.1516604279060533,-0.1718757884464548,0.13448251155571792,0.07114205062098235,0.15036238721731862,0.047240655229855516,-0.07316768754644627,-0.22585030230288153,0.046637355989620946,0.008839355263872539,0.06197001041566146,0.19024672722091243,-0.17008212779972604,0.1393495340484365,0.26276124915023563,0.050655045858849654,0.27215486231593855,-0.13299578411961582,-0.0887546384008165,-0.21355641291546085,-0.26848648897473043,0.10755592286943658,0.04920754656734515,-0.18828828207863904,-0.048597839945560835,-0.08527067100518963,-0.08773268257354858,-0.030652308239027464,-0.20026161703693388,-0.02639545878741115,0.16247355519026005,0.10234993281896705,0.20404747991809813,0.04703171383634081,-0.05890942228472729,0.1642843419559312,-0.07213922202952477,0.0010759600294213479,-0.19707466077600785,-0.07054393780328526,0.1317825595186928,-0.3753372983329584,0.08311308595485929,0.040750992419250905,-0.33169185916117605,0.029133879767905973,-0.1357834006201596,-0.024291019724754403,-0.1049403564139946,-0.32735885994694697,0.2107230663216623,-0.21869148323357707,0.1000749317605101,0.18034931757186612,-0.1250726541943474,0.04402247922747255,-0.018278863444869967,0.11474308662017892,-0.25969543279258767,-0.01613320571866867,-0.028873423663231867,-0.5512623669195368,0.3206594537120299,0.14329598149525447,-0.12581539324996838,0.017447979251568036,0.22101703980458628,-0.0251646950954762,-0.019583836513999798,0.04962030874958769,0.12404077890763973,0.19902979028264856,0.021677186167275365,-0.20488024020500611,-0.13760968563020784,0.20279661330429533,0.04816466794975403,0.3137926512428072,-0.15888627443132827,-0.0044671234600855945,-0.18371895029034038,-0.2469221640245169,0.19035923983888836,-0.16546449994898624,-0.3974034394856707,0.28494934038955727,-0.1272065533585522,-0.08240899788123673,-0.45074428819797535,0.057128462965079514,-0.2720305156907905,-0.04499145138221812,0.13639246605054123,0.1487372065510613,-0.2552734529356944,0.0881432387678297,0.0853408985475962,-0.006644759719070089,0.07091314873430503,-0.30907888428805824,-0.09403720869558005,-0.023763477997386876,-0.13090375148223718,-0.020181170472018287,0.15485368897825733,-0.1654136098044451,0.04814578499392626,0.12392985392206755,-0.06892576834614753,0.25111593186280406,0.006169303945250437,0.3398401622313689,-0.04958322893303033,0.044190901618460496,0.059805620438562794,-0.2535519865899139,-0.00823970666733554,-0.053564410442892944,0.17435675493033312,-0.056940100254569526,0.08258867363991354,0.003597647427943039,-0.17554534262186322,-0.035871855774933736,-0.18468029896009572,0.14327255215867954,0.15371955699969891,0.07771718504240861,0.012684316916641628,0.0028947738034808,-0.1170972734625013,-0.14433775240617816,-0.028845861012481377,-0.15898512538710124,-0.05962428889329,0.11017189772672832,-0.01879621619693977,-0.043084069958791,-0.05617384139552368,0.06014780984179688,-0.22986804560902938,-0.21314906667518832,-0.0647634459616993,0.13120594118353504,-0.22056226825461045,0.16636811371242222,0.07890217147825639,-0.18304931172918573,0.06479115498267358,-0.11568015374870974,0.1828414987711856,0.11763272051318702,0.35361843494796624,-0.0638204606115503,-0.10623402307297146,0.012951500660535986,0.06465167532126724,0.09730356422113624,-0.23126830246769098,-0.099865629731604,0.12022059422078259,-0.09234770990378195,0.05561247583631349,0.1643584458754448,-0.3725084651451582,0.012684203130617269,-0.23440719600699103,-0.12407655938745799,0.2739741737080376,-0.04580995330879916,-0.043476294444702315,0.03654917044877335,-0.19549772263152443,-0.020812481175826254,-0.03382111607195866,-0.10339156285256525,0.002772410681600522,0.19068171746489876,-0.038788405961272795,0.02234786236703855,0.09958738388732008,0.49313044258009503,-0.07927254493711479,-0.10346638268067081,0.06032026826467962,-0.12742612735222017,0.002705326240921168,0.20587290957602775,-0.16820917697178053,0.27932103841049655,-0.2521455755270376,0.17634766401040486,-0.11884697459180465,0.04908906047267505,-0.008693939774373275,0.10462149313901424,0.2046854734800905,0.16814426548541933,-0.02397252879843349,-0.14751733856401528,0.08787032639385536,-0.2147897622170622,-0.10855916439698401,-0.24280712254696404,-0.00239243208023005,0.12703585205381432,0.06249718167689525,-0.16208140145694475,0.025031161939312766,0.23373218719673114,-0.04954770291604753,0.1611626381934934,-0.04660676865919727,0.10284305394587548,-0.04944150634279452,-0.24453375846586417,0.014089531807091145,-0.14676434959060686,0.0039953306746230354,0.0728435669825223,0.05372444130396441,0.04587913942604209,-0.2249867464720651,0.13672767947550885,-0.06973666302544212,-0.008186238093946223,0.12803896467132234,0.04959955381493019,-0.0817330038380028,-0.04938362523385012,-0.0899967563955934,0.23866754194231732,-0.10613770249984535,-0.017252741787992288,0.1922606047537727,-0.26377051913625094,0.03961513451819099,-0.07894132743294731,0.09820695889340297,-0.0636876342329418,0.08505999194215634,-0.16296393427027245,0.2757381244975099,0.06657532787947683,-0.07701412319947695,0.10909897640689324,0.11637472065137837,-0.24393760377666884,0.08901329182399643,-0.09277823618609683,-0.0798270409115407,0.19661303428036764,-0.19262928819582192,0.1177843025653125,0.03808908220783376,0.21189938633225594,-0.21247520674041953,0.12489122422866762,0.1863025547918138,0.1972326301438166,-0.015541457983246226,0.049239365091401345,0.08882573609350236,0.019076829685302027,-0.004383444369587013,-0.1351507201567818,-0.13868311878218936,-0.27495487388837003,-0.08249000386052635,0.14126787285598322,-0.016503409055173904,-0.2536255373412841,0.07991183790809185,-0.21021780432914217,-0.20062489072168296,0.056923979023362596,0.09703321301136258,0.2881301095944224,0.10476929840540361,-0.02637907933632718,-0.16719376471562108,0.041663506951190005,-0.23250864848224315,-0.08379108606333281,-0.010351023684355878,-0.01179423716445417,0.18246648120313802,0.3185101944583101,0.22830978717933945,0.2811887820536464,0.07838845184727103,0.07900379840669741,-0.19904185689262063,-0.07804428062816544,-0.053641245027913446,0.06674381182829361,0.3338518428506273,-0.17834788849554561,0.03398365981501859,-0.09719753977244475,-0.28692846113552173,-0.012118193151276836,-0.11800309836414549,0.16401556261968372,0.06647316071795446,0.13547241718702907,-0.016838247816574704,0.08668916010259906,-0.15275079368578087,0.12541165311170605,0.07007144734458699,-0.029812341737573467,0.10950750243628002,0.17866717498788395,-0.032189315882068976,0.0851195566769042,0.03336465048930188,-0.2966242185430067,-0.017163786931600433,0.246304779426532,0.483977368341252,-0.024344766002170174,-0.17936714447063276,-0.24114090214576075,0.040609747510389115,0.05059246390991787,0.008378867367713313,-0.05012980631533125,-0.049599348868376754,0.30006588181668964,0.00978535807506016,-0.1337402409649641,-0.1539668129811375,-0.23176364038351643,-0.0038630009255945933,-0.09682725434339845,0.2660055064931741,0.1866524219119816,-0.09816019399338745,-0.1605695280147264,0.0891726088025866,0.08616834709442706,-0.09907448316517546,0.09416319380248458,0.18216459909542324,0.11958150452940834,-0.32914211560500495,-0.07016076869491576,0.14106960844786842,-0.06637833438941464,-0.21257900891625373,0.10830578774905324,0.1713812509447532,-0.13864044892160501,-0.06272455867408039,-0.07460873627320115,-0.2400916564360345,0.14764792581666833,0.04454791468799423,-0.06268297802802364,-0.10392206426763487,-0.08449752733537268,-0.2042442291356333,0.06834563434360841,-0.22864819731741043,0.21554855518786467,-0.062105483322034374,0.07067313997989505,0.19951611210894732,0.1520608066842024,-0.01884563798042991,0.0818378326680188,-0.15910186521080352,-0.09679364380581024,0.0406131124810005,-0.20334538057703533,0.08086984738541819,0.010309968947950837,0.08078148949139906,0.04987138322355107,-0.15708312119945483,0.055055032443082505,0.08944751027782853,-0.14209020313797,0.09724146308725379,0.22974288907568036,0.06067158134373091,-0.13191947960117675,0.017271073782900007,-0.21577040444365692,-0.059392232132012376,-0.07631473939702314,0.05215806636373172,-0.07892033919445408,-0.1437664127814102,-0.1724223368553157,0.06906282055808555,0.08630498272738595,-0.0560731507500729,-0.1594775408015649,-0.0865979194007855,-0.3187363738115864,-0.12275629424982591,0.0609885818962827,-0.060841801949013646,0.017746000726296687,0.10900382494515712,-0.08527943981167749,0.059493515292754776,0.13542966732957656,-0.20721967771191122,0.1415770115015414,-0.07416767465205193,0.0312048338717489,0.01631686860412735,-0.17325436839260347,0.056028858287028784,0.08457747630730035,0.1841791233821177,0.18907787545178162,0.028581242601151205,-0.11106445995966374,-0.022885845292731924,0.055306192945016396,-0.02384629644582502,0.09756951932055662,0.032375401815299236,-0.00988936250701958,-0.051341070965935216,-0.07921979909792233,-0.3921270178541535,0.08707684452477164,0.3153263713312353,0.15593001682378407,0.2279285828792254,0.05827549856627105,-0.04547201490196576,0.0343194386024464,0.014188923872744608,-0.047995282250698275,0.033648472424693515,-0.15530792330195703,0.15748047746117044,-0.08975493388332666,-0.13400855774881873,-0.1262513299557079,0.04480107077197382,-0.3157383782173685,0.36037770331984886,-0.24923762718351983,-0.14230066879580958,-0.014489512736098893,0.06376176015186139,0.18336672939416376,-0.30895027647432816,-0.12810727542753422,-0.0038028927493986473,0.24445351617713257,-0.18735664192324533,0.1274774666536424,-0.18596099673660013,-0.09396130530787807,0.07083249798280308,-0.35013036355799765,-0.3727906494063092,-0.22684868412271283,0.002755327377952119,0.010966238839543865,-0.05071575574785729,0.05839400211510515,0.08288950208105633,-0.23081316827818052,0.21951543908320248,-0.09010522216112794,0.11361001537201985,-0.2735914320177322,-0.27432107040012693,0.039306237747708014,0.05691907628014576,0.1159448740132436,0.13578565209881546,0.20904088042701882,-0.22840329465141257,-0.04148650569312796,-0.09130429399207711,-0.34607924601602297,-0.06947308538298023,-0.12134513934383571,-0.21635424536952844,0.19657342189235796,0.20783143093391826,-0.04951919759027467,0.06718087838916974,-0.20205058810712048,0.025315650814940784,-0.2933518089694559,0.22836898272398057,-0.18131000523506,0.05578841711408051,-0.1887261275065098,0.15981791503678341,-0.21247020365783198,0.14712055130900256,-0.03538271922240228,0.19665906702833877,-0.08576983656934094,-0.07746976703024105,-0.33718965529807116,0.2580787673498478,0.019810437971331245,-0.10681234681847214,0.26528843617781994,-0.000332200516165794,0.14237904257307424,-0.22273386867761083,-0.006874968506319733,0.06583331929790365,0.04223251462393621,-0.04234244480794602,0.28905467710000676,0.1761211330285172,-0.13000531535745558,-0.05421876196233627,-0.11998376406148918,-0.08201147124100273,-0.09504358484518492,0.06751548051837472,0.15579899695155058,-0.008623584716116564,-0.2103871651657469,0.05641010195237934,0.03248254920395297,-0.1442022766353425,0.3266336859340483,0.23717764030474364,-0.25229799784269075,0.14179741917516356,0.059470536347759756,0.1474619856129942,0.031950091332614165,0.08042853535415967,0.33030375873095547,0.01115489611523886,0.09163603470161676,0.057735096813247594,0.16408062057836267,-0.06421520718287735,0.18725387945623853,0.3246208526115904,-0.2229970872357671,0.18781066251938436,0.06182910601395252,0.0367338006132005,0.12357023782230199,0.29523238344178,-0.010059995916438995,-0.21502452009177492,0.031197122476941053,-0.09991766687240228,-0.0798499942096969,-0.3599908287397165,0.0789181015406107,0.1475423850384693,0.11036047938339874,-0.3024421202923651,-0.33910918235336035,-0.058555914834131806,-0.09590802095757252,-0.4875817231525308,-0.03487483594522225,-0.14676739606717162,0.06856084745042773,-0.14041229512007236,-0.05394680645395622,0.04184302397726136,0.1989529711607869,0.2637792982565351,0.11523478720209662
